0.00.096.265 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.097.617 W srv  llama_server: -----------------
0.00.097.621 W srv  llama_server: CORS is set to allow all origins ('*') and no API key is set
0.00.097.621 W srv  llama_server: this can be a security risk (cross-origin attacks)
0.00.097.621 W srv  llama_server: more info: https://github.com/ggml-org/llama.cpp/pull/25655
0.00.097.622 W srv  llama_server: -----------------
0.00.098.965 I srv    load_model: loading model '/mnt/dados/Assistente Pessoal/modelos LLM/filtragem/Qwen3.8-27B-UD-IQ1_S.gguf'
0.22.836.527 I srv    load_model: initializing, n_slots = 1, n_ctx_slot = 16384, kv_unified = 'false'
0.22.932.551 I srv          init: chat template supports preserving reasoning, consider enabling it via --reasoning-preserve
0.22.932.643 I srv  llama_server: model loaded
0.22.932.662 I srv  llama_server: listening on http://127.0.0.1:9096
0.30.320.317 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = -1
4.22.281.453 I slot print_timing: id  0 | task 287 | n_decoded =    120, tg =   2.06 t/s, tg_3s =   1.96 t/s
4.25.739.106 I slot print_timing: id  0 | task 287 | n_decoded =    127, tg =   2.06 t/s, tg_3s =   2.02 t/s
4.28.755.544 I slot print_timing: id  0 | task 287 | n_decoded =    133, tg =   2.05 t/s, tg_3s =   1.99 t/s
4.31.821.836 I slot print_timing: id  0 | task 287 | n_decoded =    139, tg =   2.05 t/s, tg_3s =   1.96 t/s
4.34.919.367 I slot print_timing: id  0 | task 287 | n_decoded =    145, tg =   2.05 t/s, tg_3s =   1.94 t/s
4.37.565.743 I slot print_timing: id  0 | task 287 | prompt eval time =    5162.18 ms /    70 tokens (   73.75 ms per token,    13.56 tokens per second)
4.37.565.759 I slot print_timing: id  0 | task 287 |        eval time =   73539.83 ms /   150 tokens (  490.27 ms per token,     2.04 tokens per second)
4.37.565.761 I slot print_timing: id  0 | task 287 |       total time =   78702.00 ms /   220 tokens
4.37.577.784 I slot print_timing: id  0 | task 287 |    graphs reused =        422
4.37.587.704 I slot      release: id  0 | task 287 | stop processing: n_tokens = 261, truncated = 0
4.37.738.234 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.625 (> 0.100 thold), f_keep = 0.172
4.39.890.855 I slot launch_slot_: id  0 | task 439 | processing task, is_child = 0
4.50.023.052 I slot print_timing: id  0 | task 439 | prompt processing, n_tokens =     26, progress = 0.94, t =  10.13 s / 2.57 tokens per second
5.13.012.622 I slot print_timing: id  0 | task 439 | prompt eval time =   15767.13 ms /    30 tokens (  525.57 ms per token,     1.90 tokens per second)
5.13.012.632 I slot print_timing: id  0 | task 439 |        eval time =   17322.90 ms /    24 tokens (  721.79 ms per token,     1.39 tokens per second)
5.13.012.633 I slot print_timing: id  0 | task 439 |       total time =   33090.03 ms /    54 tokens
5.13.043.907 I slot print_timing: id  0 | task 439 |    graphs reused =        444
5.13.045.660 I slot      release: id  0 | task 439 | stop processing: n_tokens = 95, truncated = 0
5.13.160.808 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.479 (> 0.100 thold), f_keep = 0.474
5.15.421.213 I slot launch_slot_: id  0 | task 465 | processing task, is_child = 0
5.19.011.464 I slot print_timing: id  0 | task 465 | prompt processing, n_tokens =     48, progress = 0.96, t =   3.56 s / 13.50 tokens per second
10.13.191.792 W srv          stop: cancel task, id_task = 465
10.31.659.303 I slot      release: id  0 | task 465 | stop processing: n_tokens = 153, truncated = 0
11.11.160.220 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 0.614
11.11.162.155 I slot launch_slot_: id  0 | task 528 | processing task, is_child = 0
14.11.872.543 I slot print_timing: id  0 | task 528 | n_decoded =    100, tg =   0.70 t/s, tg_3s =   0.70 t/s
14.15.218.890 I slot print_timing: id  0 | task 528 | n_decoded =    104, tg =   0.72 t/s, tg_3s =   1.19 t/s
14.18.673.758 I slot print_timing: id  0 | task 528 | n_decoded =    110, tg =   0.74 t/s, tg_3s =   1.74 t/s
14.21.880.394 I slot print_timing: id  0 | task 528 | n_decoded =    116, tg =   0.76 t/s, tg_3s =   1.87 t/s
14.24.926.364 I slot print_timing: id  0 | task 528 | n_decoded =    122, tg =   0.79 t/s, tg_3s =   1.97 t/s
14.28.138.301 I slot print_timing: id  0 | task 528 | n_decoded =    128, tg =   0.81 t/s, tg_3s =   1.87 t/s
14.31.140.220 I slot print_timing: id  0 | task 528 | n_decoded =    134, tg =   0.83 t/s, tg_3s =   2.00 t/s
14.31.285.349 W srv          stop: cancel task, id_task = 528
14.31.673.564 I slot      release: id  0 | task 528 | stop processing: n_tokens = 228, truncated = 0
14.38.296.280 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.833 (> 0.100 thold), f_keep = 0.197
14.39.203.817 I slot launch_slot_: id  0 | task 665 | processing task, is_child = 0
15.04.722.242 I slot print_timing: id  0 | task 665 | prompt processing, n_tokens =      8, progress = 0.93, t =  25.51 s / 0.31 tokens per second
16.07.095.087 I slot print_timing: id  0 | task 665 | prompt eval time =   53450.85 ms /    12 tokens ( 4454.24 ms per token,     0.22 tokens per second)
16.07.095.095 I slot print_timing: id  0 | task 665 |        eval time =   34436.51 ms /    20 tokens ( 1721.83 ms per token,     0.58 tokens per second)
16.07.095.096 I slot print_timing: id  0 | task 665 |       total time =   87887.35 ms /    32 tokens
16.07.095.103 I slot print_timing: id  0 | task 665 |    graphs reused =        653
16.07.096.345 I slot      release: id  0 | task 665 | stop processing: n_tokens = 73, truncated = 0
16.17.949.496 I srv    operator(): operator(): cleaning up before exit...
